codice_provincia,sigla_provincia,nome_provincia,grado,materia,anno,livello_1,livello_2,livello_3,livello_4,livello_5,perc_copertura_stu_x,punteggio_medio_wle,deviazione_standard_wle,perc_copertura_stu_y,minore_95,95_110,maggiore_110
52,SI,SIENA,8,Italiano,2018-19,9.80743394536498,19.1222570532915,31.0344827586207,26.1979399910434,13.8378862516794,96.2085308056872,204.7,35.9326383938787,96.3330457290768,28.9,31.0,40.0
52,SI,SIENA,10,Italiano,2018-19,10.2680599727397,19.9000454338937,30.1226715129487,24.4888686960472,13.8119036801454,92.5957088767354,200.9,42.3993031884163,92.5957088767354,30.2,30.1,38.3
52,SI,SIENA,13,Italiano,2018-19,11.7410938283994,20.4214751630707,29.8544907175113,22.8299046663322,13.4972403411942,96.280193236715,198.0,46.8395233626495,96.280193236715,32.2,29.9,36.3
52,SI,SIENA,8,Matematica,2018-19,10.3139013452915,18.9686098654708,25.7847533632287,22.4663677130045,22.4215246636771,96.0792761740629,208.8,38.0725922553911,96.2036238136324,29.3,25.8,44.9
52,SI,SIENA,10,Matematica,2018-19,11.7141564902759,21.2573496155586,26.2777023971054,20.3980099502488,19.041157847128,93.0164072360118,204.2,39.9550019384583,93.0164072360118,33.0,26.3,39.4
52,SI,SIENA,13,Matematica,2018-19,14.4012127337039,16.6245578575038,23.1430015159171,19.2016169782719,24.911571500758,95.6038647342995,205.3,42.0469703546745,95.6038647342995,31.0,23.1,44.1
52,SI,SIENA,8,Inglese R,2018-19,1.88340807174888,14.0358744394619,84.0807174887892,0.0,0.0,96.0792761740629,210.1,34.4504157647694,96.2036238136324,15.9,84.1,0.0
52,SI,SIENA,13,Inglese R,2018-19,11.336032388664,34.2611336032389,54.4028340080972,0.0,0.0,95.4589371980676,200.2,42.2203770940342,95.4589371980676,45.6,54.4,0.0
52,SI,SIENA,8,Inglese L,2018-19,0.85278276481149,31.4631956912029,67.5942549371634,0.0,0.0,95.9931064196467,208.5,33.0515434688203,96.1173425366696,32.3,67.6,0.0
52,SI,SIENA,13,Inglese L,2018-19,19.7061803444782,42.1479229989868,38.145896656535,0.0,0.0,95.3623188405797,203.4,39.7311923081198,95.3623188405797,61.9,38.1,0.0
52,SI,SIENA,8,Italiano,2020-21,9.40507436570429,20.9536307961505,30.7961504811898,24.9781277340332,13.7795275590551,96.2121212121212,204.1,36.3182575846023,96.2121212121212,30.4,30.8,38.8
52,SI,SIENA,13,Italiano,2020-21,19.5640616693248,24.455077086656,28.1765018607124,19.6703880914407,7.97448165869219,94.332998996991,189.9,40.9851384478358,94.332998996991,44.0,28.2,27.6
52,SI,SIENA,8,Matematica,2020-21,12.5219683655536,17.2231985940246,27.0650263620387,22.1001757469244,21.0456942003515,95.7912457912458,207.2,39.9025667457915,95.7912457912458,29.7,27.1,43.1
52,SI,SIENA,13,Matematica,2020-21,22.0447284345048,20.0745473908413,20.8732694355698,17.0926517571885,19.5953141640043,94.1825476429288,198.1,39.7746233134209,94.1825476429288,42.1,20.9,36.7
52,SI,SIENA,8,Inglese R,2020-21,2.27571115973742,12.9978118161926,84.6827133479212,0.0,0.0,96.1700336700337,213.6,37.6349428292926,96.1700336700337,15.3,84.7,0.0
52,SI,SIENA,13,Inglese R,2020-21,9.53649440596697,37.2935535428876,53.1699520511454,0.0,0.0,94.1323971915747,202.0,40.357250960789,94.1323971915747,46.8,53.2,0.0
52,SI,SIENA,8,Inglese L,2020-21,1.53105861767279,28.0402449693788,70.3849518810149,0.0,0.0,96.2121212121212,212.0,35.8620873401024,96.2121212121212,29.6,70.4,0.0
52,SI,SIENA,13,Inglese L,2020-21,18.2835820895522,40.6716417910448,41.044776119403,0.0,0.0,94.0822467402207,207.4,39.2935563053194,94.0822467402207,59.0,41.0,0.0
52,SI,SIENA,8,Italiano,2021-22,10.1959038290294,21.4603739982191,30.4986642920748,24.1317898486198,13.713268032057,95.4931972789116,203.2,36.0912786713227,95.4931972789116,31.7,30.5,37.8
52,SI,SIENA,10,Italiano,2021-22,14.8217636022514,21.9512195121951,28.6116322701689,25.234521575985,9.38086303939962,89.8062342038753,197.0,39.6342140231866,89.8062342038753,36.8,28.6,34.6
52,SI,SIENA,13,Italiano,2021-22,19.0307925290257,24.1797072185765,27.3094396769308,20.6966178697627,8.78344270570419,94.513358778626,191.2,40.2363198894601,94.513358778626,43.2,27.3,29.5
52,SI,SIENA,8,Matematica,2021-22,14.0429338103757,18.9624329159213,25.0894454382826,21.0196779964222,20.8855098389982,95.0680272108844,206.0,40.8330004878926,95.0680272108844,33.0,25.1,41.9
52,SI,SIENA,10,Matematica,2021-22,17.2282866635026,24.9169435215947,23.2083531086853,18.4148077835785,16.2316089226388,88.7531592249368,199.9,37.1006554626387,88.7531592249368,42.1,23.2,34.6
52,SI,SIENA,13,Matematica,2021-22,21.3353413654618,19.3273092369478,22.4397590361446,18.574297188755,18.3232931726908,95.0381679389313,199.0,38.3852694294916,95.0381679389313,40.7,22.4,36.9
52,SI,SIENA,8,Inglese R,2021-22,2.02247191011236,12.6741573033708,85.3033707865169,0.0,0.0,94.6003401360544,215.1,37.3435923135212,94.6003401360544,14.7,85.3,0.0
52,SI,SIENA,13,Inglese R,2021-22,10.7413010590015,34.947049924357,54.3116490166415,0.0,0.0,94.6087786259542,202.5,40.7699781448532,94.6087786259542,45.7,54.3,0.0
52,SI,SIENA,8,Inglese L,2021-22,0.764732343679712,27.1704903283851,72.0647773279352,0.0,0.0,94.515306122449,215.3,35.9947703984601,94.515306122449,27.9,72.1,0.0
52,SI,SIENA,13,Inglese L,2021-22,19.0428211586902,36.6750629722922,44.2821158690176,0.0,0.0,94.7041984732824,208.6,40.4984359055651,94.7041984732824,55.7,44.3,0.0
53,GR,GROSSETO,8,Italiano,2017-18,10.9048723897912,20.9396751740139,30.6844547563805,24.1879350348028,13.2830626450116,97.0720720720721,202.8,38.3259723609075,97.0720720720721,31.8,30.7,37.5
53,GR,GROSSETO,10,Italiano,2017-18,13.1030375223347,25.2531268612269,34.1274568195354,21.0839785586659,6.25372245384157,91.101465002713,193.8,36.0814784174513,91.101465002713,38.4,34.1,27.3
53,GR,GROSSETO,8,Matematica,2017-18,12.906976744186,21.3372093023256,27.6162790697674,20.3488372093023,17.7906976744186,96.8468468468468,204.0,37.8945629552076,96.8468468468468,34.2,27.6,38.1
53,GR,GROSSETO,10,Matematica,2017-18,20.1451905626134,27.0417422867514,24.1984271022384,14.5795523290986,13.8535995160315,89.6907216494845,194.2,36.756941306427,89.6907216494845,47.2,24.2,28.4
53,GR,GROSSETO,8,Inglese R,2017-18,3.95513577331759,19.3624557260921,76.6824085005903,0.0,0.0,95.3828828828829,203.0,38.1854139589261,95.3828828828829,23.3,76.7,0.0
53,GR,GROSSETO,8,Inglese L,2017-18,2.77942046126552,37.0786516853933,60.0236546422235,0.0,0.0,95.213963963964,203.0,37.4005146748181,95.213963963964,39.9,60.0,0.0
53,GR,GROSSETO,8,Italiano,2018-19,10.8419838523645,21.5109573241061,32.1799307958478,24.9711649365629,10.4959630911188,97.3063973063973,200.9,35.2405049824529,97.525309336333,32.4,32.2,35.5
53,GR,GROSSETO,10,Italiano,2018-19,14.9046793760832,22.9924898902369,29.4049682264587,23.5701906412478,9.01213171577123,89.5036194415719,195.6,38.9651187129099,89.5499224004139,37.9,29.4,32.6
53,GR,GROSSETO,13,Italiano,2018-19,14.021164021164,23.2804232804233,29.5634920634921,23.2804232804233,9.85449735449735,96.7370441458733,196.8,38.5029881508855,96.8609865470852,37.3,29.6,33.1
53,GR,GROSSETO,8,Matematica,2018-19,13.7911136757069,21.9849971148298,30.2365839584536,18.7536064627813,15.2336987882285,97.2502805836139,200.8,36.3171989455977,97.4690663667042,35.8,30.2,34.0
53,GR,GROSSETO,10,Matematica,2018-19,16.0939289805269,26.1168384879725,24.914089347079,16.8384879725086,16.0366552119129,90.2792140641158,198.3,37.0587818801656,90.3259182617693,42.2,24.9,32.9
53,GR,GROSSETO,13,Matematica,2018-19,19.2994051553206,22.4719101123595,23.7276933245208,17.4487772637145,17.0522141440846,96.8010236724248,197.8,36.6857475430668,96.9250480461243,41.8,23.7,34.5
53,GR,GROSSETO,8,Inglese R,2018-19,2.67441860465116,16.6279069767442,80.6395348837209,0.0,0.0,96.5207631874299,205.3,35.1545930260259,96.7379077615298,19.3,80.6,0.0
53,GR,GROSSETO,13,Inglese R,2018-19,9.50797872340426,38.0984042553192,52.3936170212766,0.0,0.0,96.2252079334613,200.2,39.0226576310664,96.3484945547726,47.6,52.4,0.0
53,GR,GROSSETO,8,Inglese L,2018-19,1.40105078809107,35.7267950963222,62.8137769994162,0.0,0.0,96.1279461279461,203.5,32.4178765445421,96.3442069741282,37.1,62.8,0.0
53,GR,GROSSETO,13,Inglese L,2018-19,22.5935828877005,42.1122994652406,35.2941176470588,0.0,0.0,95.7133717210493,199.9,38.3541923155961,95.83600256246,64.7,35.3,0.0
53,GR,GROSSETO,8,Italiano,2020-21,12.6423690205011,24.8291571753986,32.004555808656,21.6400911161731,8.65603644646925,96.5896589658966,196.5,34.9605367981846,96.5896589658966,37.5,32.0,30.3
53,GR,GROSSETO,13,Italiano,2020-21,25.2610966057441,29.0469973890339,25.8485639686684,14.2297650130548,5.54830287206266,94.8019801980198,181.5,39.0423868819383,94.8019801980198,54.3,25.8,19.8
53,GR,GROSSETO,8,Matematica,2020-21,18.8496583143508,21.4123006833713,27.50569476082,18.2801822323462,13.8382687927107,96.5896589658966,196.4,38.8977549219251,96.5896589658966,40.3,27.5,32.1
53,GR,GROSSETO,13,Matematica,2020-21,31.434184675835,25.7367387033399,20.4977079240341,11.9187950229208,10.2161100196464,94.4925742574257,185.3,35.5826671936082,94.4925742574257,57.2,20.5,22.1
53,GR,GROSSETO,8,Inglese R,2020-21,2.96803652968037,18.37899543379,78.5388127853881,0.0,0.0,96.3696369636964,204.8,37.601052586778,96.3696369636964,21.3,78.5,0.0
53,GR,GROSSETO,13,Inglese R,2020-21,17.4686882003955,42.9136453526697,39.6176664469347,0.0,0.0,93.8737623762376,188.2,40.7770630251779,93.8737623762376,60.4,39.6,0.0
53,GR,GROSSETO,8,Inglese L,2020-21,2.57142857142857,36.3428571428571,61.0285714285714,0.0,0.0,96.2596259625963,204.2,36.3560732196929,96.2596259625963,38.9,61.0,0.0
53,GR,GROSSETO,13,Inglese L,2020-21,32.4037184594954,38.4462151394422,29.1500664010624,0.0,0.0,93.1930693069307,193.0,41.5248411021519,93.1930693069307,70.8,29.2,0.0
53,GR,GROSSETO,8,Italiano,2021-22,12.9086809470124,24.3517474633596,29.4250281848929,22.2096956031567,11.1048478015784,95.069667738478,197.9,35.7480259731872,95.069667738478,37.3,29.4,33.3
53,GR,GROSSETO,10,Italiano,2021-22,17.5936435868331,22.360953461975,30.2497162315551,22.0771850170261,7.71850170261067,90.7779495105616,192.8,39.3811672789418,90.7779495105616,40.0,30.2,29.8
53,GR,GROSSETO,13,Italiano,2021-22,25.1704897706138,25.4804711717297,29.2622442653441,15.1270923744575,4.95970241785493,94.4379391100703,181.9,39.9774975340679,94.4379391100703,50.7,29.3,20.1
53,GR,GROSSETO,8,Matematica,2021-22,19.5615514333895,21.9224283305228,25.8572231590781,17.4817313097246,15.177065767285,95.3376205787781,196.2,41.0273623530195,95.3376205787781,41.5,25.9,32.7
53,GR,GROSSETO,10,Matematica,2021-22,21.5585893060296,29.5221843003413,22.7531285551763,13.8794084186576,12.2866894197952,90.5718701700155,192.2,35.3649990384718,90.5718701700155,51.1,22.8,26.2
53,GR,GROSSETO,13,Matematica,2021-22,29.5511221945137,23.0673316708229,22.8802992518703,12.5935162094763,11.9077306733167,93.9110070257611,188.2,36.9965459993094,93.9110070257611,52.6,22.9,24.5
53,GR,GROSSETO,8,Inglese R,2021-22,3.74787052810903,16.5814877910278,79.6706416808631,0.0,0.0,94.3729903536977,208.0,39.0727375952332,94.3729903536977,20.3,79.7,0.0
53,GR,GROSSETO,13,Inglese R,2021-22,15.6308851224105,37.1625863151287,47.2065285624608,0.0,0.0,93.2669789227166,195.7,42.8665028426134,93.2669789227166,52.8,47.2,0.0
53,GR,GROSSETO,8,Inglese L,2021-22,2.2740193291643,30.8698123934053,66.8561682774304,0.0,0.0,94.2658092175777,208.8,37.0473083176883,94.2658092175777,33.1,66.9,0.0
53,GR,GROSSETO,13,Inglese L,2021-22,27.4274905422446,36.1286254728878,36.4438839848676,0.0,0.0,92.8571428571429,200.0,42.4767041530039,92.8571428571429,63.6,36.4,0.0
54,PG,PERUGIA,8,Italiano,2017-18,9.33544303797468,19.2686357243319,30.7665260196906,25.0,15.6118143459916,98.153580672994,206.4,38.2252434304565,98.153580672994,28.6,30.8,40.6
54,PG,PERUGIA,10,Italiano,2017-18,9.64611872146119,21.3850837138508,31.8873668188737,26.1605783866058,10.9208523592085,90.7458563535912,202.8,37.9497417829809,90.7458563535912,31.0,31.9,37.1
54,PG,PERUGIA,8,Matematica,2017-18,11.443661971831,20.0352112676056,27.112676056338,22.0774647887324,19.3133802816901,98.0155306298533,206.6,37.6488626446954,98.0155306298533,31.5,27.1,41.4
54,PG,PERUGIA,10,Matematica,2017-18,15.6102175969726,23.6140018921476,22.7814569536424,17.8807947019868,20.0,90.6051774387108,203.2,40.6819532589398,90.6051774387108,39.2,22.8,37.9
54,PG,PERUGIA,8,Inglese R,2017-18,3.10132158590308,18.2026431718062,78.6784140969163,0.0,0.0,97.9292493528904,205.0,37.8638188804707,97.9292493528904,21.3,78.7,0.0
54,PG,PERUGIA,8,Inglese L,2017-18,3.01587301587302,37.3897707231041,59.3650793650794,0.0,0.0,97.8429680759275,202.4,37.6053638554428,97.8429680759275,40.4,59.4,0.0
54,PG,PERUGIA,8,Italiano,2018-19,9.32868352223191,19.6687009590235,31.5431560592851,26.6259808195292,12.7637314734089,96.2894560107455,203.9,35.614164710411,96.4189643577673,29.0,31.5,39.4
54,PG,PERUGIA,10,Italiano,2018-19,9.81350715191019,21.3289878689118,30.2190838312511,24.1535397428934,14.4305630997646,92.7144535840188,203.6,39.1079890886062,92.7455919395466,31.1,30.2,38.6
54,PG,PERUGIA,13,Italiano,2018-19,11.8502290380402,20.493925512846,30.830511850229,24.2581159131647,12.5074686317467,96.3723608445298,201.0,39.8598013904983,96.3723608445298,32.3,30.8,36.8
54,PG,PERUGIA,8,Matematica,2018-19,11.5921787709497,20.338687150838,27.409217877095,21.2988826815642,19.2737430167598,96.1719274680994,205.6,37.3323359530202,96.3012777404169,31.9,27.4,40.6
54,PG,PERUGIA,10,Matematica,2018-19,12.1937842778793,22.5959780621572,25.6307129798903,18.6471663619744,20.8226691042048,91.3951545530493,205.5,38.3872976326769,91.4257061674745,34.8,25.6,39.5
54,PG,PERUGIA,13,Matematica,2018-19,16.953218712515,20.2918832467013,21.5713714514194,18.6525389844062,22.4510195921631,96.1738127283215,203.7,38.5688207360882,96.1738127283215,37.2,21.6,41.1
54,PG,PERUGIA,8,Inglese R,2018-19,1.97414395527603,16.6841369671558,81.2543675751223,0.0,0.0,96.1047683008731,207.5,35.2723713512899,96.2340282447882,18.7,81.3,0.0
54,PG,PERUGIA,13,Inglese R,2018-19,9.26926926926927,37.8378378378378,52.8928928928929,0.0,0.0,96.2798766383963,200.4,38.216455625292,96.2991518889745,47.1,52.9,0.0
54,PG,PERUGIA,8,Inglese L,2018-19,1.10024449877751,33.7582954942368,65.0366748166259,0.0,0.0,96.1383478844862,205.7,32.5557242084865,96.2676529926026,34.9,65.0,0.0
54,PG,PERUGIA,13,Inglese L,2018-19,24.2326980942828,42.1865596790371,33.58074222668,0.0,0.0,96.0871241326137,198.7,39.1899877400154,96.106399383192,66.4,33.6,0.0
54,PG,PERUGIA,8,Italiano,2020-21,10.291095890411,22.4828767123288,31.0787671232877,22.6712328767123,13.458904109589,95.4404314430463,202.6,36.1356574839941,95.4404314430463,32.8,31.1,36.1
54,PG,PERUGIA,13,Italiano,2020-21,21.3694203191274,27.247020803878,27.3278125631186,17.976166431024,6.01898606342153,94.3946615824595,186.5,38.8717671434568,94.3946615824595,48.6,27.3,24.0
54,PG,PERUGIA,8,Matematica,2020-21,16.9183253260124,21.8085106382979,25.4461221688401,19.2862045298559,16.506520247083,95.2443209674783,199.6,39.824352717182,95.2443209674783,38.7,25.4,35.8
54,PG,PERUGIA,13,Matematica,2020-21,28.3384301732926,23.6493374108053,20.5096839959225,14.2507645259939,13.2313965341488,93.5176358436606,190.4,37.3224703569984,93.5176358436606,52.0,20.5,27.5
54,PG,PERUGIA,8,Inglese R,2020-21,3.15028404200379,17.5761749010157,79.2563263900844,0.0,0.0,94.9338127144958,207.1,38.4421713251289,94.9338127144958,20.7,79.3,0.0
54,PG,PERUGIA,13,Inglese R,2020-21,12.9819524200164,42.247744052502,44.7703035274815,0.0,0.0,92.9647283126787,193.9,39.2056392671522,92.9647283126787,55.2,44.8,0.0
54,PG,PERUGIA,8,Inglese L,2020-21,1.94626248708233,33.9993110575267,63.9338615225629,0.0,0.0,94.8847850956038,207.2,37.5751226326381,94.8847850956038,35.9,63.9,0.0
54,PG,PERUGIA,13,Inglese L,2020-21,23.66208734878,41.9315152757843,34.4063973754357,0.0,0.0,92.9837940896091,200.8,38.9000391546315,92.9837940896091,65.6,34.4,0.0
54,PG,PERUGIA,8,Italiano,2021-22,9.15913354937745,20.6549548012963,31.1615214054238,24.4243561316732,14.6000341122292,95.5041537709725,204.9,36.1099506009181,95.5041537709725,29.8,31.2,39.0
54,PG,PERUGIA,10,Italiano,2021-22,15.4216437867713,21.4476733820645,28.9712961312177,25.1381707969335,9.02121590301302,91.4858913717175,196.5,39.4344667103109,91.4858913717175,36.9,29.0,34.2
54,PG,PERUGIA,13,Italiano,2021-22,21.4066692219241,24.14718282867,28.363357608279,18.4553468761978,7.62744346492909,95.166879445559,188.1,40.6216608880262,95.166879445559,45.6,28.4,26.1
54,PG,PERUGIA,8,Matematica,2021-22,14.4716561054975,19.7122794999144,26.0832334303819,20.1061825655078,19.6266483986984,95.1132106206222,204.0,40.4781860379476,95.1132106206222,34.2,26.1,39.7
54,PG,PERUGIA,10,Matematica,2021-22,17.5229853975122,27.2760050477736,23.4541193437894,17.5770686857761,14.1698215251487,90.4746370901974,197.5,36.3072553186141,90.4746370901974,44.8,23.5,31.7
54,PG,PERUGIA,13,Matematica,2021-22,25.7884615384615,22.4038461538462,21.5769230769231,14.25,15.9807692307692,94.8385920116724,193.2,38.7051157925977,94.8385920116724,48.2,21.6,30.2
54,PG,PERUGIA,8,Inglese R,2021-22,2.14518620216235,14.0552599965677,83.79955380127,0.0,0.0,94.9177390454471,213.8,37.9030694922609,94.9177390454471,16.2,83.8,0.0
54,PG,PERUGIA,13,Inglese R,2021-22,14.1563944530046,37.1340523882897,48.7095531587057,0.0,0.0,95.0219619326501,196.8,41.3576032070819,95.0219619326501,51.3,48.7,0.0
54,PG,PERUGIA,8,Inglese L,2021-22,1.64863472436888,27.5631117980422,70.7882534775889,0.0,0.0,94.8525818537221,214.1,37.0571542791666,94.8525818537221,29.2,70.8,0.0
54,PG,PERUGIA,13,Inglese L,2021-22,21.3474494706449,39.3262752646776,39.3262752646776,0.0,0.0,95.0768667642753,204.3,39.7847754388289,95.0768667642753,60.7,39.3,0.0
55,TR,TERNI,8,Italiano,2017-18,9.06148867313916,19.1477885652643,30.9061488673139,25.2427184466019,15.6418554476807,96.5122332118688,206.5,38.0130085201273,96.5122332118688,28.2,30.9,40.9
55,TR,TERNI,10,Italiano,2017-18,9.96996996996997,22.1621621621622,32.2522522522522,25.1651651651652,10.3303303303303,94.2275042444822,201.4,38.0266564891863,94.2275042444822,32.1,32.3,35.5
55,TR,TERNI,8,Matematica,2017-18,10.1457096600108,20.0755531570426,27.5769023205613,21.2088505126821,20.9929843497032,96.4601769911504,208.6,38.9164283987987,96.4601769911504,30.2,27.6,42.2
55,TR,TERNI,10,Matematica,2017-18,12.6277811184606,22.9705351773903,22.1286831028262,21.9482862297054,20.3247143716176,94.1143180531975,205.8,39.0506793737541,94.1143180531975,35.6,22.1,42.3
55,TR,TERNI,8,Inglese R,2017-18,2.53096392030156,17.6628971459343,79.8061389337641,0.0,0.0,96.6684018740239,205.6,37.1114780843774,96.6684018740239,20.2,79.8,0.0
55,TR,TERNI,8,Inglese L,2017-18,2.26171243941842,34.248788368336,63.3817985998923,0.0,0.0,96.6684018740239,204.9,37.0507342463285,96.6684018740239,36.5,63.4,0.0
55,TR,TERNI,8,Italiano,2018-19,9.2552026286966,22.289156626506,31.0514786418401,25.0821467688938,12.3220153340635,96.9729155602761,202.9,35.5223841201963,97.0244420828905,31.5,31.1,37.4
55,TR,TERNI,10,Italiano,2018-19,9.64649490713002,19.592570401438,32.1150389454763,24.8052726183343,13.8406231276213,94.3470887507066,204.0,38.0776295344535,94.3470887507066,29.2,32.1,38.6
55,TR,TERNI,13,Italiano,2018-19,10.0893997445722,19.8595146871009,30.9067688378033,25.9897828863346,13.154533844189,95.9558823529412,203.6,39.4869834545801,95.9558823529412,29.9,30.9,39.1
55,TR,TERNI,8,Matematica,2018-19,11.7388919363686,21.2287438288535,25.9462424574877,19.2539769610532,21.6675809105869,96.8135953266065,205.9,39.3319560163384,96.865037194474,33.0,25.9,40.9
55,TR,TERNI,10,Matematica,2018-19,12.3798076923077,21.5144230769231,26.0817307692308,19.1105769230769,20.9134615384615,94.0644431882419,206.2,38.0877101449051,94.0644431882419,33.9,26.1,40.0
55,TR,TERNI,13,Matematica,2018-19,17.8934010152284,17.8299492385787,22.0812182741117,17.0685279187817,25.1269035532995,96.5686274509804,205.0,38.8188518284237,96.5686274509804,35.7,22.1,42.2
55,TR,TERNI,8,Inglese R,2018-19,2.14168039538715,14.881933003844,82.9214717188358,0.0,0.0,96.7073818374934,208.6,35.692942424954,96.7587672688629,17.0,82.9,0.0
55,TR,TERNI,13,Inglese R,2018-19,9.68152866242038,33.8216560509554,56.4968152866242,0.0,0.0,96.2009803921569,203.2,40.4678321669847,96.2009803921569,43.5,56.5,0.0
55,TR,TERNI,8,Inglese L,2018-19,0.932528798683489,33.9550191991223,65.1124520021942,0.0,0.0,96.8135953266065,206.8,33.1236026422857,96.865037194474,34.9,65.1,0.0
55,TR,TERNI,13,Inglese L,2018-19,23.0229591836735,41.2627551020408,35.7142857142857,0.0,0.0,96.078431372549,201.1,38.5684634748369,96.078431372549,64.3,35.7,0.0
55,TR,TERNI,8,Italiano,2020-21,10.1956745623069,21.8846549948507,32.1318228630278,23.6354273944387,12.1009268795057,96.9545681477783,201.7,35.5794840061242,96.9545681477783,32.1,32.1,35.7
55,TR,TERNI,13,Italiano,2020-21,15.2563310685608,26.6831377393453,31.0067943174799,19.8888202594194,7.16491661519457,97.0623501199041,192.4,37.0245298498208,97.0623501199041,41.9,31.0,27.1
55,TR,TERNI,8,Matematica,2020-21,15.9442724458204,20.6914344685243,27.0897832817337,19.6078431372549,16.6666666666667,96.7548676984523,200.8,39.535487206917,96.7548676984523,36.6,27.1,36.3
55,TR,TERNI,13,Matematica,2020-21,21.3754646840149,22.366790582404,23.9776951672862,15.179677819083,17.1003717472119,96.7625899280576,197.0,37.2973625050503,96.7625899280576,43.7,24.0,32.3
55,TR,TERNI,8,Inglese R,2020-21,3.24574961360124,17.4137042761463,79.3405461102524,0.0,0.0,96.9046430354468,206.4,38.1367464809677,96.9046430354468,20.7,79.3,0.0
55,TR,TERNI,13,Inglese R,2020-21,10.1494396014944,37.0485678704857,52.8019925280199,0.0,0.0,96.2829736211031,201.1,38.7764770146401,96.2829736211031,47.2,52.8,0.0
55,TR,TERNI,8,Inglese L,2020-21,2.68179473955647,37.4419804022692,59.6183599793708,0.0,0.0,96.8047928107838,204.1,37.6997980098512,96.8047928107838,40.1,59.6,0.0
55,TR,TERNI,13,Inglese L,2020-21,20.9838107098381,42.5280199252802,36.4881693648817,0.0,0.0,96.2829736211031,204.3,38.1610234658891,96.2829736211031,63.5,36.5,0.0
55,TR,TERNI,8,Italiano,2021-22,10.4401805869074,21.1625282167043,31.6027088036117,23.6455981941309,13.1489841986456,95.8874458874459,203.1,35.609063253586,95.8874458874459,31.6,31.6,36.8
55,TR,TERNI,10,Italiano,2021-22,15.132336018412,22.2669735327963,28.8837744533947,24.4533947065593,9.26352128883775,93.1903485254692,196.2,39.3525235456654,93.1903485254692,37.4,28.9,33.7
55,TR,TERNI,13,Italiano,2021-22,19.4796954314721,24.5558375634518,28.9340101522843,18.8451776649746,8.18527918781726,96.8058968058968,190.6,39.7673954368336,96.8058968058968,44.0,28.9,27.0
55,TR,TERNI,8,Matematica,2021-22,15.1018099547511,22.2285067873303,25.9615384615385,18.7782805429864,17.9298642533937,95.6709956709957,201.5,39.7962574196915,95.6709956709957,37.3,26.0,36.7
55,TR,TERNI,10,Matematica,2021-22,16.5037377803335,28.8096607245543,25.5894192064405,16.4462334675101,12.6509488211616,93.2439678284182,197.0,35.0543988332414,93.2439678284182,45.3,25.6,29.1
55,TR,TERNI,13,Matematica,2021-22,22.011385199241,20.5566097406705,26.2492093611638,15.9392789373814,15.2435167615433,97.1130221130221,195.8,36.8418903191987,97.1130221130221,42.6,26.2,31.2
55,TR,TERNI,8,Inglese R,2021-22,2.09276018099547,14.7058823529412,83.2013574660634,0.0,0.0,95.6709956709957,211.8,37.3640917529967,95.6709956709957,16.8,83.2,0.0
55,TR,TERNI,13,Inglese R,2021-22,11.047619047619,34.7301587301587,54.2222222222222,0.0,0.0,96.7444717444718,201.7,41.3103078744602,96.7444717444718,45.8,54.2,0.0
55,TR,TERNI,8,Inglese L,2021-22,2.15175537938845,32.163080407701,65.6851642129105,0.0,0.0,95.5627705627706,209.0,37.6054318204569,95.5627705627706,34.3,65.7,0.0
55,TR,TERNI,13,Inglese L,2021-22,21.7777777777778,38.7301587301587,39.4920634920635,0.0,0.0,96.7444717444718,204.9,40.6172672845082,96.7444717444718,60.5,39.5,0.0
56,VT,VITERBO,8,Italiano,2017-18,9.24468922108576,22.4232887490165,32.0613690007868,24.5476003147128,11.7230527143981,97.2456006120888,202.6,35.7594412755816,97.2456006120888,31.7,32.1,36.3
56,VT,VITERBO,10,Italiano,2017-18,11.7389399912396,21.3753832676303,30.6176084099869,26.9382391590013,9.02321506789312,88.7981330221704,200.2,38.2764580919604,88.7981330221704,33.1,30.6,36.0
56,VT,VITERBO,8,Matematica,2017-18,13.9644970414201,23.9447731755424,27.6528599605523,20.4339250493097,14.0039447731755,96.9778117827085,200.0,35.9247113614195,96.9778117827085,37.9,27.7,34.4
56,VT,VITERBO,10,Matematica,2017-18,16.8137687555163,25.9046778464254,22.8596646072374,17.5639894086496,16.7696381288614,88.1369117075068,199.4,38.7908139380637,88.1369117075068,42.7,22.9,34.3
56,VT,VITERBO,8,Inglese R,2017-18,3.58691367757194,19.8659834450138,76.5471028774143,0.0,0.0,97.0543228768171,201.5,37.5425050420959,97.0543228768171,23.5,76.5,0.0
56,VT,VITERBO,8,Inglese L,2017-18,4.03162055335968,43.4387351778656,52.3320158102767,0.0,0.0,96.7865340474369,196.4,37.4748987480262,96.7865340474369,47.5,52.3,0.0
56,VT,VITERBO,8,Italiano,2018-19,10.4996096799375,24.1217798594848,31.1085089773614,24.3950039032006,9.79703356752537,96.8253968253968,199.6,34.8233254222233,96.9353007945517,34.6,31.1,34.2
56,VT,VITERBO,10,Italiano,2018-19,11.8079584775087,21.6262975778547,30.4065743944637,24.9567474048443,11.1159169550173,91.6006339144216,200.2,38.6892635208595,91.6006339144216,33.4,30.4,36.1
56,VT,VITERBO,13,Italiano,2018-19,16.551724137931,23.264367816092,30.7126436781609,20.735632183908,8.68965517241379,95.4365949978061,192.9,40.4123157299557,95.4365949978061,39.8,30.7,29.4
